white,black,trials,equity,sw,sl,gw,gl,bw,bl
h60-001A-85L-172.w, /home/todd/src/backgammon/nets/drc.w, 100000, 0.0651, 37803, 37796, 13007, 10211, 744, 439
h60-001A-85L-173.w, /home/todd/src/backgammon/nets/drc.w, 100000, 0.0654, 38385, 37861, 12558, 10043, 740, 413
h60-001A-85L-174.w, /home/todd/src/backgammon/nets/drc.w, 100000, 0.0515, 38804, 37423, 11869, 10601, 857, 446
h60-001A-85L-175.w, /home/todd/src/backgammon/nets/drc.w, 100000, 0.0608, 37990, 37372, 12797, 10461, 822, 558
h60-001A-85L-176.w, /home/todd/src/backgammon/nets/drc.w, 100000, 0.0624, 37740, 37509, 13015, 10486, 784, 466
h60-001A-85L-177.w, /home/todd/src/backgammon/nets/drc.w, 100000, 0.0639, 37863, 38043, 12804, 10087, 790, 413
h60-001A-85L-178.w, /home/todd/src/backgammon/nets/drc.w, 100000, 0.0632, 37982, 38632, 12522, 9607, 818, 439
h60-001A-85L-179.w, /home/todd/src/backgammon/nets/drc.w, 100000, 0.0626, 38990, 37710, 12084, 10066, 732, 418
h60-001A-85L-180.w, /home/todd/src/backgammon/nets/drc.w, 100000, 0.0603, 38564, 37885, 12272, 10071, 762, 446
h60-001A-85L-181.w, /home/todd/src/backgammon/nets/drc.w, 100000, 0.0575, 37107, 37798, 13326, 10461, 773, 535
h60-001A-85L-182.w, /home/todd/src/backgammon/nets/drc.w, 100000, 0.0647, 37561, 37140, 13282, 10617, 820, 580
h60-001A-85L-183.w, /home/todd/src/backgammon/nets/drc.w, 100000, 0.0515, 37615, 37812, 12807, 10578, 743, 445
h60-001A-85L-184.w, /home/todd/src/backgammon/nets/drc.w, 100000, 0.0548, 38757, 38040, 12038, 10070, 685, 410
h60-001A-85L-185.w, /home/todd/src/backgammon/nets/drc.w, 100000, 0.0411, 36912, 38806, 12804, 10205, 770, 503
h60-001A-85L-186.w, /home/todd/src/backgammon/nets/drc.w, 100000, 0.0563, 37174, 37225, 13401, 10927, 759, 514
h60-001A-85L-187.w, /home/todd/src/backgammon/nets/drc.w, 100000, 0.0589, 37717, 38061, 12745, 10207, 828, 442
h60-001A-85L-188.w, /home/todd/src/backgammon/nets/drc.w, 100000, 0.052, 37995, 37351, 12510, 10815, 859, 470
h60-001A-85L-189.w, /home/todd/src/backgammon/nets/drc.w, 100000, 0.0528, 37635, 37009, 12926, 11035, 843, 552
h60-001A-85L-190.w, /home/todd/src/backgammon/nets/drc.w, 100000, 0.0373, 37223, 38308, 12681, 10649, 695, 444
h60-001A-85L-191.w, /home/todd/src/backgammon/nets/drc.w, 100000, 0.0662, 38195, 37108, 12850, 10531, 807, 509
h60-001A-85L-192.w, /home/todd/src/backgammon/nets/drc.w, 100000, 0.0634, 38228, 37909, 12586, 10052, 772, 453
h60-001A-85L-193.w, /home/todd/src/backgammon/nets/drc.w, 100000, 0.0564, 37006, 37769, 13361, 10485, 798, 581
h60-001A-85L-194.w, /home/todd/src/backgammon/nets/drc.w, 100000, 0.0617, 38613, 38204, 12230, 9771, 731, 451
h60-001A-85L-195.w, /home/todd/src/backgammon/nets/drc.w, 100000, 0.0545, 36813, 38511, 13214, 10114, 832, 516
h60-001A-85L-196.w, /home/todd/src/backgammon/nets/drc.w, 100000, 0.0649, 38804, 37664, 12294, 10048, 738, 452
h60-001A-85L-197.w, /home/todd/src/backgammon/nets/drc.w, 100000, 0.0578, 37627, 37683, 12945, 10368, 802, 575
h60-001A-85L-198.w, /home/todd/src/backgammon/nets/drc.w, 100000, 0.0466, 38890, 38226, 11613, 10156, 738, 377
h60-001A-85L-199.w, /home/todd/src/backgammon/nets/drc.w, 100000, 0.0628, 38823, 38177, 12077, 9840, 734, 349
h60-001A-85L-200.w, /home/todd/src/backgammon/nets/drc.w, 100000, 0.062, 37883, 37496, 12866, 10483, 811, 461

h60-001A-85L-201.w, /home/todd/src/backgammon/nets/drc.w, 100000, 0.0707, 37792, 37139, 13173, 10623, 856, 417
h60-001A-85L-202.w, /home/todd/src/backgammon/nets/drc.w, 100000, 0.0546, 38603, 37359, 12298, 10578, 711, 451
h60-001A-85L-203.w, /home/todd/src/backgammon/nets/drc.w, 100000, 0.0514, 36842, 38018, 13188, 10563, 872, 517
h60-001A-85L-204.w, /home/todd/src/backgammon/nets/drc.w, 100000, 0.058, 38965, 37798, 12033, 10074, 684, 446
h60-001A-85L-205.w, /home/todd/src/backgammon/nets/drc.w, 100000, 0.0609, 38584, 38166, 12112, 9874, 832, 432
h60-001A-85L-206.w, /home/todd/src/backgammon/nets/drc.w, 100000, 0.0656, 37521, 37621, 13132, 10408, 861, 457
h60-001A-85L-207.w, /home/todd/src/backgammon/nets/drc.w, 100000, 0.057, 37890, 38122, 12684, 10049, 738, 517
