white,black,trials,equity,sw,sl,gw,gl,bw,bl
h30-200m-01a-133.w, /Users/todd/src/backgammon/nets/drc.w, 100000, 0.00357, 37752, 39111, 11212, 10705, 727, 493
h30-200m-01a-134.w, /Users/todd/src/backgammon/nets/drc.w, 100000, 0.00928, 37964, 38555, 11348, 10842, 730, 561
h30-200m-01a-135.w, /Users/todd/src/backgammon/nets/drc.w, 100000, 0.0199, 37370, 38975, 11884, 10389, 792, 590
h30-200m-01a-136.w, /Users/todd/src/backgammon/nets/drc.w, 100000, 0.0125, 37323, 38556, 11866, 10956, 760, 539
h30-200m-01a-137.w, /Users/todd/src/backgammon/nets/drc.w, 100000, 0.0106, 37536, 39253, 11451, 10417, 790, 553
h30-200m-01a-138.w, /Users/todd/src/backgammon/nets/drc.w, 100000, 0.0184, 37299, 38909, 11903, 10594, 786, 509
h30-200m-01a-139.w, /Users/todd/src/backgammon/nets/drc.w, 100000, 0.0163, 37302, 38863, 11854, 10621, 800, 560
h30-200m-01a-140.w, /Users/todd/src/backgammon/nets/drc.w, 100000, 0.0121, 38038, 38746, 11265, 10678, 760, 513
h30-200m-01a-141.w, /Users/todd/src/backgammon/nets/drc.w, 100000, 0.0205, 37759, 38652, 11723, 10629, 745, 492
h30-200m-01a-142.w, /Users/todd/src/backgammon/nets/drc.w, 100000, 0.0186, 37779, 38496, 11690, 10731, 762, 542
h30-200m-01a-143.w, /Users/todd/src/backgammon/nets/drc.w, 100000, 0.0177, 37331, 38310, 12086, 10921, 746, 606
h30-200m-01a-144.w, /Users/todd/src/backgammon/nets/drc.w, 100000, 0.0156, 37767, 38796, 11484, 10613, 811, 529
h30-200m-01a-145.w, /Users/todd/src/backgammon/nets/drc.w, 100000, 0.0183, 37262, 38755, 11887, 10692, 857, 547
h30-200m-01a-146.w, /Users/todd/src/backgammon/nets/drc.w, 100000, 0.00888, 37212, 38792, 11721, 10955, 816, 504
h30-200m-01a-147.w, /Users/todd/src/backgammon/nets/drc.w, 100000, 0.0192, 38137, 38952, 11365, 10295, 725, 526
h30-200m-01a-148.w, /Users/todd/src/backgammon/nets/drc.w, 100000, 0.0141, 38314, 38516, 11236, 10711, 705, 518
h30-200m-01a-149.w, /Users/todd/src/backgammon/nets/drc.w, 100000, 0.0165, 37543, 38604, 11792, 10734, 763, 564
h30-200m-01a-150.w, /Users/todd/src/backgammon/nets/drc.w, 100000, 0.0166, 36829, 38764, 12317, 10765, 745, 580
