white,black,trials,equity,sw,sl,gw,gl,bw,bl
h120-001A-85L--h30-30.w, /home/todd/src/backgammon/nets/drc.w, 100000, 0.0503, 37571, 38531, 12633, 9984, 755, 526
h120-001A-85L--h30-31.w, /home/todd/src/backgammon/nets/drc.w, 100000, 0.0623, 37121, 37887, 13275, 10459, 857, 401
h120-001A-85L--h30-32.w, /home/todd/src/backgammon/nets/drc.w, 100000, 0.0559, 37166, 37175, 13317, 11052, 823, 467
h120-001A-85L--h30-33.w, /home/todd/src/backgammon/nets/drc.w, 100000, 0.0573, 37878, 38039, 12602, 10164, 827, 490
h120-001A-85L--h30-34.w, /home/todd/src/backgammon/nets/drc.w, 100000, 0.0633, 37341, 38824, 12952, 9602, 826, 455
h120-001A-85L--h30-35.w, /home/todd/src/backgammon/nets/drc.w, 100000, 0.0602, 38403, 38031, 12335, 10064, 767, 400
h120-001A-85L--h30-36.w, /home/todd/src/backgammon/nets/drc.w, 100000, 0.057, 37466, 37699, 12984, 10468, 842, 541
h120-001A-85L--h30-37.w, /home/todd/src/backgammon/nets/drc.w, 100000, 0.0664, 38409, 38211, 12321, 9819, 860, 380
h120-001A-85L--h30-38.w, /home/todd/src/backgammon/nets/drc.w, 100000, 0.062, 37535, 37557, 13053, 10446, 873, 536
h120-001A-85L--h30-39.w, /home/todd/src/backgammon/nets/drc.w, 100000, 0.0747, 37698, 37584, 13277, 10081, 841, 519
h120-001A-85L--h30-40.w, /home/todd/src/backgammon/nets/drc.w, 100000, 0.0581, 38588, 38495, 11935, 9723, 845, 414
h120-001A-85L--h30-41.w, /home/todd/src/backgammon/nets/drc.w, 100000, 0.061, 38135, 37614, 12645, 10345, 793, 468
